349317435 2721906204 1 1 7 2 5 0
3262783446 4064713315 1 7 1 7 3 0
2129221332 3019585587 0 4 1 4 3 0
1122779165 1759848582 0 4 6 4 4 0
3335169722 1055957875 0 6 0 5 2 0
124370606 2806128978 0 1 7 2 5 0
3519121475 4147660077 0 3 1 3 2 0
2027170323 2069389623 0 5 7 2 4 0
2129221332 3019585587 0 4 1 4 3 0
1122779165 1759848582 0 4 6 4 4 0
3335169722 1055957875 0 6 0 5 2 0
124370606 2806128978 0 1 7 2 5 0
